book,book_full,category,chapter,orig_pj,orig_std,strip_pj,strip_std,delta,flipped,fully_editorial,n_stripped,categories_hit,orig_text,stripped_text,tokens_removed,robustness,random_flip_count,p_value
Mark,Mark,Gospel,9,0.2395,0.1487,0.1112,0.0791,0.1283,False,False,6,eschatological,"καλόν ⸀σέ ἐστιν μονόφθαλμον εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ ἢ δύο ὀφθαλμοὺς ἔχοντα βληθῆναι εἰς ⸀τὴν ⸀γέενναν, ὅπου ὁ σκώληξ αὐτῶν οὐ τελευτᾷ καὶ τὸ πῦρ οὐ σβέννυται.","καλόν ⸀σέ ἐστιν εἰσελθεῖν ἢ δύο ὀφθαλμοὺς ἔχοντα βληθῆναι εἰς ⸀τὴν ⸀γέενναν, ὅπου ὁ σκώληξ αὐτῶν οὐ τελευτᾷ καὶ τὸ πῦρ οὐ σβέννυται.",μονόφθαλμον|εἰς|τὴν|βασιλείαν|τοῦ|θεοῦ,,,
Mark,Mark,Gospel,10,0.2041,0.1412,0.1392,0.0979,0.0649,False,False,4,eschatological,"ἀμὴν λέγω ὑμῖν, ὃς ⸀ἂν μὴ δέξηται τὴν βασιλείαν τοῦ θεοῦ ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν.","ἀμὴν λέγω ὑμῖν, ὃς ⸀ἂν μὴ δέξηται ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν.",τὴν|βασιλείαν|τοῦ|θεοῦ,,,
Mark,Mark,Gospel,10,0.4828,0.2217,0.2411,0.1376,0.2417,False,False,4,sacramental,"⸀Τὸ ποτήριον ὃ ἐγὼ πίνω πίεσθε καὶ τὸ βάπτισμα ὃ ἐγὼ βαπτίζομαι βαπτισθήσεσθε, τὸ δὲ καθίσαι ἐκ δεξιῶν μου ⸀ἢ ἐξ εὐωνύμων οὐκ ἔστιν ἐμὸν δοῦναι, ἀλλ’ οἷς ἡτοίμασται.","⸀Τὸ ποτήριον ὃ ἐγὼ πίνω πίεσθε καὶ ὃ ἐγὼ τὸ δὲ καθίσαι ἐκ δεξιῶν μου ⸀ἢ ἐξ εὐωνύμων οὐκ ἔστιν ἐμὸν δοῦναι, ἀλλ’ οἷς ἡτοίμασται.","τὸ|βάπτισμα|βαπτίζομαι|βαπτισθήσεσθε,",,,
Mark,Mark,Gospel,10,0.2923,0.2528,0.3136,0.2390,-0.0213,False,False,1,ecclesiological,"ἀλλ’ ὃς ⸀ἂν θέλῃ ⸂μέγας γενέσθαι⸃ ἐν ὑμῖν, ἔσται ὑμῶν διάκονος, καὶ ὃς ⸀ἂν θέλῃ ⸂ἐν ὑμῖν εἶναι⸃ πρῶτος, ἔσται πάντων δοῦλος·","ἀλλ’ ὃς ⸀ἂν θέλῃ ⸂μέγας γενέσθαι⸃ ἐν ὑμῖν, ἔσται ὑμῶν καὶ ὃς ⸀ἂν θέλῃ ⸂ἐν ὑμῖν εἶναι⸃ πρῶτος, ἔσται πάντων δοῦλος·","διάκονος,",,,
Mark,Mark,Gospel,14,0.3838,0.1408,0.6325,0.0852,-0.2487,True,False,3,pneumatological,τὸ μὲν πνεῦμα πρόθυμον ἡ δὲ σὰρξ ἀσθενής.,μὲν ἡ δὲ σὰρξ ἀσθενής.,τὸ|πνεῦμα|πρόθυμον,FRAGILE,54,0.5445544554455446
Luke,Luke,Gospel,2,0.4251,0.2069,0.2888,0.2723,0.1364,False,False,2,creedal,"Ἰδοὺ οὗτος κεῖται εἰς πτῶσιν καὶ ἀνάστασιν πολλῶν ἐν τῷ Ἰσραὴλ καὶ εἰς σημεῖον ἀντιλεγόμενον, καὶ σοῦ ⸀δὲ αὐτῆς τὴν ψυχὴν διελεύσεται ῥομφαία, ὅπως ἂν ἀποκαλυφθῶσιν ἐκ πολλῶν καρδιῶν διαλογισμοί.","Ἰδοὺ οὗτος κεῖται εἰς πτῶσιν καὶ ἐν τῷ Ἰσραὴλ καὶ εἰς σημεῖον ἀντιλεγόμενον, καὶ σοῦ ⸀δὲ αὐτῆς τὴν ψυχὴν διελεύσεται ῥομφαία, ὅπως ἂν ἀποκαλυφθῶσιν ἐκ πολλῶν καρδιῶν διαλογισμοί.",ἀνάστασιν|πολλῶν,,,
Luke,Luke,Gospel,3,0.3872,0.1487,0.4901,0.0936,-0.1030,False,False,2,hamartiology,ποιήσατε οὖν καρποὺς ἀξίους τῆς μετανοίας·,ποιήσατε οὖν καρποὺς ἀξίους,τῆς|μετανοίας·,,,
Luke,Luke,Gospel,3,0.4600,0.2005,0.7668,0.1182,-0.3068,True,False,4,sacramental|pneumatological,αὐτὸς ὑμᾶς βαπτίσει ἐν πνεύματι ἁγίῳ καὶ πυρί·,αὐτὸς ὑμᾶς καὶ πυρί·,βαπτίσει|ἐν|πνεύματι|ἁγίῳ,FRAGILE,70,0.7029702970297029
Luke,Luke,Gospel,5,0.3847,0.1808,0.4239,0.1533,-0.0392,False,False,1,hamartiology,τίς δύναται ⸂ἁμαρτίας ἀφεῖναι⸃ εἰ μὴ μόνος ὁ θεός;,τίς δύναται ἀφεῖναι⸃ εἰ μὴ μόνος ὁ θεός;,⸂ἁμαρτίας,,,
Luke,Luke,Gospel,9,0.1481,0.0646,0.1271,0.0666,0.0210,False,False,4,eschatological,"λέγω δὲ ὑμῖν ἀληθῶς, εἰσίν τινες τῶν ⸀αὐτοῦ ⸀ἑστηκότων οἳ οὐ μὴ γεύσωνται θανάτου ἕως ἂν ἴδωσιν τὴν βασιλείαν τοῦ θεοῦ.","λέγω δὲ ὑμῖν ἀληθῶς, εἰσίν τινες τῶν ⸀αὐτοῦ ⸀ἑστηκότων οἳ οὐ μὴ γεύσωνται θανάτου ἕως ἂν ἴδωσιν",τὴν|βασιλείαν|τοῦ|θεοῦ.,,,
Luke,Luke,Gospel,10,0.4494,0.2902,0.4950,0.2602,-0.0455,False,False,1,hamartiology,"ὅτι εἰ ἐν Τύρῳ καὶ Σιδῶνι ⸀ἐγενήθησαν αἱ δυνάμεις αἱ γενόμεναι ἐν ὑμῖν, πάλαι ἂν ἐν σάκκῳ καὶ σποδῷ ⸀καθήμενοι μετενόησαν.","ὅτι εἰ ἐν Τύρῳ καὶ Σιδῶνι ⸀ἐγενήθησαν αἱ δυνάμεις αἱ γενόμεναι ἐν ὑμῖν, πάλαι ἂν ἐν σάκκῳ καὶ σποδῷ ⸀καθήμενοι",μετενόησαν.,,,
Luke,Luke,Gospel,10,0.2877,0.2441,0.4990,0.3157,-0.2113,False,False,2,pneumatological,"πλὴν ἐν τούτῳ μὴ χαίρετε ὅτι τὰ πνεύματα ὑμῖν ὑποτάσσεται, χαίρετε δὲ ὅτι τὰ ὀνόματα ὑμῶν ⸀ἐγγέγραπται ἐν τοῖς οὐρανοῖς.","πλὴν ἐν τούτῳ μὴ χαίρετε ὅτι ὑμῖν ὑποτάσσεται, χαίρετε δὲ ὅτι τὰ ὀνόματα ὑμῶν ⸀ἐγγέγραπται ἐν τοῖς οὐρανοῖς.",τὰ|πνεύματα,,,
Luke,Luke,Gospel,15,0.3976,0.2121,0.2542,0.1894,0.1434,False,False,2,hamartiology,λέγω ὑμῖν ὅτι οὕτως χαρὰ ⸂ἐν τῷ οὐρανῷ ἔσται⸃ ἐπὶ ἑνὶ ἁμαρτωλῷ μετανοοῦντι ἢ ἐπὶ ἐνενήκοντα ἐννέα δικαίοις οἵτινες οὐ χρείαν ἔχουσιν μετανοίας.,λέγω ὑμῖν ὅτι οὕτως χαρὰ ⸂ἐν τῷ οὐρανῷ ἔσται⸃ ἐπὶ ἑνὶ ἁμαρτωλῷ ἢ ἐπὶ ἐνενήκοντα ἐννέα δικαίοις οἵτινες οὐ χρείαν ἔχουσιν,μετανοοῦντι|μετανοίας.,,,
Luke,Luke,Gospel,18,0.2041,0.1412,0.1392,0.0979,0.0649,False,False,4,eschatological,"ἀμὴν λέγω ὑμῖν, ὃς ⸀ἂν μὴ δέξηται τὴν βασιλείαν τοῦ θεοῦ ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν.","ἀμὴν λέγω ὑμῖν, ὃς ⸀ἂν μὴ δέξηται ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν.",τὴν|βασιλείαν|τοῦ|θεοῦ,,,
Luke,Luke,Gospel,18,0.3827,0.2242,0.1215,0.0975,0.2612,False,False,5,eschatological,"Ἀμὴν λέγω ὑμῖν ὅτι οὐδείς ἐστιν ὃς ἀφῆκεν οἰκίαν ἢ ⸂γυναῖκα ἢ ἀδελφοὺς ἢ γονεῖς⸃ ἢ τέκνα ἕνεκεν τῆς βασιλείας τοῦ θεοῦ, ὃς ⸀οὐχὶ μὴ ⸀ἀπολάβῃ πολλαπλασίονα ἐν τῷ καιρῷ τούτῳ καὶ ἐν τῷ αἰῶνι τῷ ἐρχομένῳ ζωὴν αἰώνιον.",Ἀμὴν λέγω ὑμῖν ὅτι οὐδείς ἐστιν ὃς ἀφῆκεν οἰκίαν ἢ ⸂γυναῖκα ἢ ἀδελφοὺς ἢ γονεῖς⸃ ἢ τέκνα ὃς ⸀οὐχὶ μὴ ⸀ἀπολάβῃ πολλαπλασίονα ἐν τῷ καιρῷ τούτῳ καὶ ἐν τῷ αἰῶνι τῷ ἐρχομένῳ ζωὴν αἰώνιον.,"ἕνεκεν|τῆς|βασιλείας|τοῦ|θεοῦ,",,,
Luke,Luke,Gospel,20,0.4093,0.0674,,,,False,True,,sacramental,Τὸ βάπτισμα Ἰωάννου ἐξ οὐρανοῦ ἦν ἢ ἐξ ἀνθρώπων;,,,,,
Luke,Luke,Gospel,21,0.4736,0.2695,0.5896,0.1300,-0.1160,True,False,4,eschatological,"οὕτως καὶ ὑμεῖς, ὅταν ἴδητε ταῦτα γινόμενα, γινώσκετε ὅτι ἐγγύς ἐστιν ἡ βασιλεία τοῦ θεοῦ.","οὕτως καὶ ὑμεῖς, ὅταν ἴδητε ταῦτα γινόμενα, γινώσκετε ὅτι ἐγγύς ἐστιν",ἡ|βασιλεία|τοῦ|θεοῦ.,FRAGILE,74,0.7425742574257426
Luke,Luke,Gospel,23,0.4086,0.2794,0.3786,0.1962,0.0299,False,False,1,creedal,"καὶ ὅτε ⸀ἦλθον ἐπὶ τὸν τόπον τὸν καλούμενον Κρανίον, ἐκεῖ ἐσταύρωσαν αὐτὸν καὶ τοὺς κακούργους, ὃν μὲν ἐκ δεξιῶν ὃν δὲ ἐξ ἀριστερῶν.","καὶ ὅτε ⸀ἦλθον ἐπὶ τὸν τόπον τὸν καλούμενον Κρανίον, ἐκεῖ αὐτὸν καὶ τοὺς κακούργους, ὃν μὲν ἐκ δεξιῶν ὃν δὲ ἐξ ἀριστερῶν.",ἐσταύρωσαν,,,
Luke,Luke,Gospel,24,0.2541,0.2405,0.2053,0.1842,0.0488,False,False,1,pneumatological,"ψηλαφήσατέ με καὶ ἴδετε, ὅτι πνεῦμα σάρκα καὶ ὀστέα οὐκ ἔχει καθὼς ἐμὲ θεωρεῖτε ἔχοντα.","ψηλαφήσατέ με καὶ ἴδετε, ὅτι σάρκα καὶ ὀστέα οὐκ ἔχει καθὼς ἐμὲ θεωρεῖτε ἔχοντα.",πνεῦμα,,,
John,John,Gospel,1,0.1355,0.1412,0.2031,0.1642,-0.0676,False,False,1,sacramental,Τί οὖν βαπτίζεις εἰ σὺ οὐκ εἶ ὁ χριστὸς ⸂οὐδὲ Ἠλίας οὐδὲ⸃ ὁ προφήτης;,Τί οὖν εἰ σὺ οὐκ εἶ ὁ χριστὸς ⸂οὐδὲ Ἠλίας οὐδὲ⸃ ὁ προφήτης;,βαπτίζεις,,,
John,John,Gospel,1,0.2537,0.2212,0.3050,0.1852,-0.0513,False,False,7,sacramental|pneumatological,"Ἐφ’ ὃν ἂν ἴδῃς τὸ πνεῦμα καταβαῖνον καὶ μένον ἐπ’ αὐτόν, οὗτός ἐστιν ὁ βαπτίζων ἐν πνεύματι ἁγίῳ·","Ἐφ’ ὃν ἂν ἴδῃς καταβαῖνον καὶ μένον ἐπ’ αὐτόν, οὗτός ἐστιν",τὸ|πνεῦμα|ὁ|βαπτίζων|ἐν|πνεύματι|ἁγίῳ·,,,
John,John,Gospel,3,0.2495,0.2174,0.3197,0.1436,-0.0702,False,False,4,eschatological,"Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἄνωθεν, οὐ δύναται ἰδεῖν τὴν βασιλείαν τοῦ θεοῦ.","Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἄνωθεν, οὐ δύναται ἰδεῖν",τὴν|βασιλείαν|τοῦ|θεοῦ.,,,
John,John,Gospel,3,0.3768,0.2099,0.3573,0.1782,0.0195,False,False,6,pneumatological|eschatological,"⸀ἀπεκρίθη Ἰησοῦς· Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἐξ ὕδατος καὶ πνεύματος, οὐ δύναται εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ θεοῦ.","⸀ἀπεκρίθη Ἰησοῦς· Ἀμὴν ἀμὴν λέγω σοι, ἐὰν μή τις γεννηθῇ ἐξ ὕδατος καὶ οὐ δύναται εἰσελθεῖν","πνεύματος,|εἰς|τὴν|βασιλείαν|τοῦ|θεοῦ.",,,
John,John,Gospel,3,0.3445,0.1727,0.7613,0.1699,-0.4168,True,False,2,pneumatological,"τὸ πνεῦμα ὅπου θέλει πνεῖ, καὶ τὴν φωνὴν αὐτοῦ ἀκούεις, ἀλλ’ οὐκ οἶδας πόθεν ἔρχεται καὶ ποῦ ὑπάγει·","ὅπου θέλει πνεῖ, καὶ τὴν φωνὴν αὐτοῦ ἀκούεις, ἀλλ’ οὐκ οἶδας πόθεν ἔρχεται καὶ ποῦ ὑπάγει·",τὸ|πνεῦμα,FRAGILE,13,0.13861386138613863
John,John,Gospel,6,0.3291,0.0689,0.3521,0.1195,-0.0230,False,False,2,pneumatological,"τὸ πνεῦμά ἐστιν τὸ ζῳοποιοῦν, ἡ σὰρξ οὐκ ὠφελεῖ οὐδέν·","ἐστιν τὸ ζῳοποιοῦν, ἡ σὰρξ οὐκ ὠφελεῖ οὐδέν·",τὸ|πνεῦμά,,,
John,John,Gospel,9,0.4192,0.1621,0.4036,0.1608,0.0155,False,False,1,hamartiology,"Εἰ τυφλοὶ ἦτε, οὐκ ἂν εἴχετε ἁμαρτίαν·","Εἰ τυφλοὶ ἦτε, οὐκ ἂν εἴχετε",ἁμαρτίαν·,,,
John,John,Gospel,12,0.4530,0.2659,0.4910,0.3061,-0.0381,False,False,4,ecclesiological,"ἐὰν ἐμοί ⸂τις διακονῇ⸃ ἐμοὶ ἀκολουθείτω, καὶ ὅπου εἰμὶ ἐγὼ ἐκεῖ καὶ ὁ διάκονος ὁ ἐμὸς ἔσται·","ἐὰν ἐμοί ⸂τις διακονῇ⸃ ἐμοὶ ἀκολουθείτω, καὶ ὅπου εἰμὶ ἐγὼ ἐκεῖ καὶ ἔσται·",ὁ|διάκονος|ὁ|ἐμὸς,,,
John,John,Gospel,13,0.3897,0.1459,0.7416,0.1518,-0.3519,True,False,2,ecclesiological,"ἀμὴν ἀμὴν λέγω ὑμῖν, οὐκ ἔστιν δοῦλος μείζων τοῦ κυρίου αὐτοῦ οὐδὲ ἀπόστολος μείζων τοῦ πέμψαντος αὐτόν.","ἀμὴν ἀμὴν λέγω ὑμῖν, οὐκ ἔστιν δοῦλος μείζων τοῦ κυρίου αὐτοῦ οὐδὲ τοῦ πέμψαντος αὐτόν.",ἀπόστολος|μείζων,FRAGILE,63,0.6336633663366337
John,John,Gospel,18,0.4976,0.1379,0.5430,0.1360,-0.0455,True,False,4,eschatological,νῦν δὲ ἡ βασιλεία ἡ ἐμὴ οὐκ ἔστιν ἐντεῦθεν.,νῦν δὲ οὐκ ἔστιν ἐντεῦθεν.,ἡ|βασιλεία|ἡ|ἐμὴ,FRAGILE,88,0.8811881188118812
John,John,Gospel,19,0.3371,0.2025,0.5959,0.2512,-0.2588,True,False,1,creedal,οὐκ οἶδας ὅτι ἐξουσίαν ἔχω ⸂ἀπολῦσαί σε καὶ ἐξουσίαν ἔχω σταυρῶσαί⸃ σε;,οὐκ οἶδας ὅτι ἐξουσίαν ἔχω ⸂ἀπολῦσαί σε καὶ ἐξουσίαν ἔχω σε;,σταυρῶσαί⸃,FRAGILE,28,0.2871287128712871
Acts,Acts,Disputed,1,0.3106,0.2126,0.2564,0.1515,0.0543,False,False,8,ecclesiological|pneumatological,"Τὸν μὲν πρῶτον λόγον ἐποιησάμην περὶ πάντων, ὦ Θεόφιλε, ὧν ἤρξατο ⸀ὁ Ἰησοῦς ποιεῖν τε καὶ διδάσκειν ἄχρι ἧς ἡμέρας ἐντειλάμενος τοῖς ἀποστόλοις διὰ πνεύματος ἁγίου οὓς ἐξελέξατο ἀνελήμφθη·","Τὸν μὲν πρῶτον λόγον Θεόφιλε, ὧν ἤρξατο ⸀ὁ Ἰησοῦς ποιεῖν τε καὶ διδάσκειν ἄχρι ἧς ἡμέρας ἐντειλάμενος ἁγίου οὓς ἐξελέξατο ἀνελήμφθη·","ἐποιησάμην|περὶ|πάντων,|ὦ|τοῖς|ἀποστόλοις|διὰ|πνεύματος",,,
Acts,Acts,Disputed,1,0.4065,0.1886,0.3078,0.1722,0.0987,False,False,5,sacramental|pneumatological,"ὅτι Ἰωάννης μὲν ἐβάπτισεν ὕδατι, ὑμεῖς δὲ ⸂ἐν πνεύματι βαπτισθήσεσθε⸃ ἁγίῳ οὐ μετὰ πολλὰς ταύτας ἡμέρας.","ὅτι Ἰωάννης μὲν ὕδατι, ὑμεῖς δὲ οὐ μετὰ πολλὰς ταύτας ἡμέρας.",ἐβάπτισεν|⸂ἐν|πνεύματι|βαπτισθήσεσθε⸃|ἁγίῳ,,,
Acts,Acts,Disputed,4,0.3925,0.2363,0.3551,0.1711,0.0374,False,False,2,ecclesiological,"ὅσοι γὰρ κτήτορες χωρίων ἢ οἰκιῶν ὑπῆρχον, πωλοῦντες ἔφερον τὰς τιμὰς τῶν πιπρασκομένων καὶ ἐτίθουν παρὰ τοὺς πόδας τῶν ἀποστόλων·","ὅσοι γὰρ κτήτορες χωρίων ἢ οἰκιῶν ὑπῆρχον, πωλοῦντες ἔφερον τὰς τιμὰς τῶν πιπρασκομένων καὶ ἐτίθουν παρὰ τοὺς πόδας",τῶν|ἀποστόλων·,,,
Acts,Acts,Disputed,7,0.3097,0.3042,0.3738,0.2580,-0.0641,False,False,4,pneumatological,"Σκληροτράχηλοι καὶ ἀπερίτμητοι ⸀καρδίαις καὶ τοῖς ὠσίν, ὑμεῖς ἀεὶ τῷ πνεύματι τῷ ἁγίῳ ἀντιπίπτετε, ὡς οἱ πατέρες ὑμῶν καὶ ὑμεῖς.","Σκληροτράχηλοι καὶ ἀπερίτμητοι ⸀καρδίαις καὶ τοῖς ὠσίν, ὑμεῖς ἀεὶ ἀντιπίπτετε, ὡς οἱ πατέρες ὑμῶν καὶ ὑμεῖς.",τῷ|πνεύματι|τῷ|ἁγίῳ,,,
Acts,Acts,Disputed,8,0.4229,0.2056,0.4174,0.1955,0.0055,False,False,1,sacramental,"ὁ δὲ Σίμων καὶ αὐτὸς ἐπίστευσεν, καὶ βαπτισθεὶς ἦν προσκαρτερῶν τῷ Φιλίππῳ, θεωρῶν τε ⸂σημεῖα καὶ δυνάμεις μεγάλας γινομένας⸃ ἐξίστατο.","ὁ δὲ Σίμων καὶ αὐτὸς ἐπίστευσεν, καὶ ἦν προσκαρτερῶν τῷ Φιλίππῳ, θεωρῶν τε ⸂σημεῖα καὶ δυνάμεις μεγάλας γινομένας⸃ ἐξίστατο.",βαπτισθεὶς,,,
Acts,Acts,Disputed,10,0.2968,0.1673,0.1757,0.1245,0.1211,False,False,5,sacramental|pneumatological,Μήτι τὸ ὕδωρ ⸂δύναται κωλῦσαί⸃ τις τοῦ μὴ βαπτισθῆναι τούτους οἵτινες τὸ πνεῦμα τὸ ἅγιον ἔλαβον ⸀ὡς καὶ ἡμεῖς;,Μήτι τὸ ὕδωρ ⸂δύναται κωλῦσαί⸃ τις τοῦ μὴ τούτους οἵτινες ἔλαβον ⸀ὡς καὶ ἡμεῖς;,βαπτισθῆναι|τὸ|πνεῦμα|τὸ|ἅγιον,,,
Acts,Acts,Disputed,17,0.1735,0.1134,0.4409,0.2260,-0.2674,False,False,2,creedal,Ἀκούσαντες δὲ ἀνάστασιν νεκρῶν οἱ μὲν ἐχλεύαζον οἱ δὲ εἶπαν Ἀκουσόμεθά σου ⸂περὶ τούτου καὶ πάλιν⸃.,Ἀκούσαντες δὲ οἱ μὲν ἐχλεύαζον οἱ δὲ εἶπαν Ἀκουσόμεθά σου ⸂περὶ τούτου καὶ πάλιν⸃.,ἀνάστασιν|νεκρῶν,,,
Acts,Acts,Disputed,19,0.1734,0.0700,0.2263,0.1323,-0.0529,False,False,2,pneumatological,Εἰ πνεῦμα ἅγιον ἐλάβετε πιστεύσαντες;,Εἰ ἐλάβετε πιστεύσαντες;,πνεῦμα|ἅγιον,,,
Acts,Acts,Disputed,19,0.4889,0.1123,0.3394,0.1653,0.1495,False,False,2,pneumatological,Ἀλλ’ οὐδ’ εἰ πνεῦμα ἅγιον ἔστιν ἠκούσαμεν.,Ἀλλ’ οὐδ’ εἰ ἔστιν ἠκούσαμεν.,πνεῦμα|ἅγιον,,,
Acts,Acts,Disputed,19,0.4344,0.1980,0.5630,0.1509,-0.1286,True,False,4,pneumatological,"Δυνάμεις τε οὐ τὰς τυχούσας ⸂ὁ θεὸς ἐποίει⸃ διὰ τῶν χειρῶν Παύλου, ὥστε καὶ ἐπὶ τοὺς ἀσθενοῦντας ⸀ἀποφέρεσθαι ἀπὸ τοῦ χρωτὸς αὐτοῦ σουδάρια ἢ σιμικίνθια καὶ ἀπαλλάσσεσθαι ἀπ’ αὐτῶν τὰς νόσους, τά τε πνεύματα τὰ πονηρὰ ⸀ἐκπορεύεσθαι.","Δυνάμεις τε οὐ τὰς τυχούσας ⸂ὁ θεὸς ἐποίει⸃ διὰ τῶν χειρῶν Παύλου, ὥστε καὶ ἐπὶ τοὺς ἀσθενοῦντας ⸀ἀποφέρεσθαι ἀπὸ τοῦ χρωτὸς αὐτοῦ σουδάρια ἢ σιμικίνθια καὶ ἀπαλλάσσεσθαι ἀπ’ αὐτῶν τὰς νόσους, τε ⸀ἐκπορεύεσθαι.",τά|πνεύματα|τὰ|πονηρὰ,FRAGILE,44,0.44554455445544555
